9.187947397120296955e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.287947398610413074e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.387947400100529194e+00,6.363799040335627666e+01,1.408880130527827923e+01
9.487947401590645313e+00,4.393566672385244232e+01,-2.700228646239515840e+01
9.587947403080761433e+00,-1.291309446227949564e+01,-1.047359458282406308e+01
9.687947404570877552e+00,-8.944604963027220634e+00,8.590828626848287186e+00
9.787947406060993671e+00,2.684712981143947186e+00,1.411511639849868827e+00
9.887947407551109791e+00,-9.359603964563416589e-01,-3.243362661430711391e+00
9.987947409041225910e+00,-3.865844868232397591e+00,-4.285162378309276932e+00
1.008794741053134203e+01,-1.853845458452582085e+00,-3.404665473995337255e+00
1.018794741202145815e+01,-9.414542036214470500e-01,-3.181442483477500138e-01
1.028794741351157427e+01,-6.521568309868188695e-01,1.064035505037438822e+00
1.038794741500169039e+01,-5.376468898758000048e-01,-2.288229334866042353e-01
1.048794741649180651e+01,-4.945244794503803054e-01,-5.852721118283942259e-01
1.058794741798192263e+01,-4.714223580122209323e-01,-5.941798462916414447e-01
1.068794741947203875e+01,-4.523349514405147764e-01,-1.745273702837478180e-01
1.078794742096215487e+01,-4.350050153279466092e-01,1.427885118201373538e-01
1.088794742245227098e+01,-4.193178008427814740e-01,1.030218727898145857e-02
1.098794742394238710e+01,-4.040912443409552246e-01,-8.245068975685293511e-02
1.108794742543250322e+01,-3.889038951229321084e-01,-8.385075141685691125e-02
1.118794742692261934e+01,-3.740279941738133274e-01,-3.669901610336638587e-02
1.128794742841273546e+01,-3.595328636008482959e-01,1.562669557448669380e-02
1.138794742990285158e+01,-1.605466402861615849e-01,9.660202743229252126e-03
1.148794743139296770e+01,-1.128065690903426788e+00,-2.650397956223499857e-02
1.158794743288308382e+01,-5.130083268274177044e+00,-1.452898011472822035e-02
1.168794743437319994e+01,-3.462942607136907824e+00,5.247713321682032778e-03
1.178794743586331606e+01,5.231797034079178621e-01,6.696610576175083748e-03
1.188794743735343218e+01,-3.511206238064638052e-01,4.033899897814917541e-03
1.198794743884354830e+01,1.134980892822533116e+00,-8.899514992413705763e-03
1.208794744033366442e+01,1.219849657806339316e+01,-1.298444627550995184e-02
1.218794744182378054e+01,6.043959416707759935e+00,-4.697262658088736074e-03
1.228794744331389666e+01,-5.774500376334949614e+00,-4.932108259338145728e-03
1.238794744480401278e+01,-1.669075944449351701e+00,-3.099239870679591519e-03
1.248794744629412889e+01,-8.890840614370989492e-01,1.251927940141212394e-03
1.258794744778424501e+01,-5.425095863499109772e-01,1.931685231286569800e-03
1.268794744927436113e+01,-3.796468993017256821e-01,-2.013910258293232988e-03
1.278794745076447725e+01,-2.975082222640232921e-01,7.210381308980991916e-03
1.288794745225459337e+01,-2.538421357370859166e-01,1.264765970209433092e-02
1.298794745374470949e+01,-2.298006452332437555e-01,2.154925189206235991e-03
1.308794745523482561e+01,-2.159029757234117997e-01,2.713140006532681336e-02
1.318794745672494173e+01,-2.076478251628574301e-01,-1.113454995590411334e-02
1.328794745821505785e+01,-2.016246696144434747e-01,-3.815937368560774062e-02
1.338794745970517397e+01,-1.964683370928115291e-01,2.791552770616038959e-03
1.348794746119529009e+01,-1.916333294914122076e-01,1.341698278803636797e-02
1.358794746268540621e+01,2.299473878470222055e-01,6.744422768163617484e-04
1.368794746417552233e+01,-2.884190995601912277e+00,8.689472779438819211e-03
1.378794746566563845e+01,-4.613441818359205193e+00,1.979954900519283190e-03
1.388794746715575457e+01,-1.175838087857477898e+00,-1.362322672870278605e-03
1.398794746864587069e+01,2.293492028069062105e-01,1.140284414266497411e-02
1.408794747013598680e+01,-8.696170566275106539e-01,-5.477144942984336212e-03
1.418794747162610292e+01,5.777173133390924420e+00,-3.717515830591378717e-02
1.428794747311621904e+01,8.584380628448274209e+00,8.076152489916316179e-02
1.438794747460633516e+01,-2.705642155787618131e-01,7.113613385563138936e-02
1.448794747609645128e+01,-2.825169949428208760e+00,-6.067920634598357454e-02
1.458794747758656740e+01,-9.294417086701097785e-01,-4.304549638509497927e-02
1.468794747907668352e+01,-4.868417299257426500e-01,-3.696553238211858911e-02
1.478794748056679964e+01,-2.862989458297504064e-01,-2.048412072055560626e-03
1.488794748205691576e+01,-1.926698847419168747e-01,1.057837634465667864e-02
1.498794748354703188e+01,-1.476931934897340593e-01,-4.568729188747795711e-03
1.508794748503714800e+01,-1.255029065022427170e-01,-7.127101686800555932e-03
1.518794748652726412e+01,-1.146599140725074045e-01,-5.079742893589074201e-03
1.528794748801738024e+01,-1.092901322206531467e-01,-1.889593914997123058e-04
1.538794748950749636e+01,-1.061405884377842612e-01,3.238184852736589528e-03
1.548794749099761248e+01,-1.042378791890656853e-01,1.798560387311337995e-04
1.558794749248772860e+01,-1.026864208967887826e-01,-1.438345144637253508e-03
1.568794749397784472e+01,-1.010500373440907096e-01,1.210561403236860107e-03
1.578794749546796083e+01,-9.953484118374367196e-02,-3.532089474790095669e-03
1.588794749695807695e+01,-9.801420228586847638e-02,1.734785557943247349e-03
1.598794749844819307e+01,-9.671238825069158884e-02,9.605232835977301278e-03
1.608794749993830919e+01,-9.512026941750728604e-02,-3.684767367043612768e-03
1.618794750142842531e+01,-9.359870444498807895e-02,-4.407128173233083000e-03
1.628794750291854143e+01,-9.227778161455052475e-02,5.479190091913644332e-03
1.638794750440865755e+01,-9.100965931326558678e-02,3.372676400830072925e-03
1.648794750589877367e+01,-8.994896008693342715e-02,1.096260376668731218e-02
1.658794750738888979e+01,-8.832562835980928284e-02,-2.486127545684951954e-03
1.668794750887900591e+01,-8.675753197017770091e-02,-1.360282521172589271e-02
1.678794751036912203e+01,6.640121959479495573e+00,-2.092590792172848158e-01
1.688794751185923815e+01,-5.368304252678090904e+01,1.598341396710559970e+00
1.698794751334935427e+01,-1.735921606464745137e+00,2.333985133635105291e-01
1.708794751483947039e+01,5.351413806786534622e+01,-3.343779009632921184e-01
1.718794751632958651e+01,-4.847944511756360875e+00,5.201808911515106715e-01
1.728794751781970263e+01,2.307446261981676849e-01,-1.337897235160695253e+00
1.738794751930981874e+01,-2.040013177970686764e-01,-1.422267945972763570e-01
1.748794752079993486e+01,-2.994019425224839770e-01,4.512644769163725589e-01
1.758794752229005098e+01,-2.468514460077751715e-01,-1.957792451153900215e-01
1.768794752378016710e+01,-1.853243411684539210e-01,-3.528921797295459517e-01
1.778794752527028322e+01,-1.431734406319698782e-01,-1.705669175483914002e-01
1.788794752676039934e+01,-9.551693359588028787e-02,5.868907334392624298e-02
1.798794752825051546e+01,-7.641613771763482166e-02,2.995283023117394430e-02
1.808794752974063158e+01,-6.889323782888621961e-02,-4.948323642114963589e-02
1.818794753123074770e+01,-5.730107624931770477e-02,-6.339305629937058706e-02
1.828794753272086382e+01,-8.265166763357061075e-02,-3.389844051269511743e-02
1.838794753421097994e+01,-6.877698044679940448e-02,5.239284962972593461e-03
1.848794753570109606e+01,-6.296649096412300362e-02,6.659886617662605368e-03
1.858794753719121218e+01,-7.060700268750977338e-02,-6.752653897402970465e-03
1.868794753868132830e+01,-6.905752679750158662e-02,-9.518329685607554089e-03
1.878794754017144442e+01,-6.700807722850193882e-02,-4.701605755914163923e-03
1.888794754166156054e+01,-6.519488424923979009e-02,1.874915165483445742e-03
1.898794754315167665e+01,-6.538573853742545017e-02,2.939261557131473096e-04
1.908794754464179277e+01,-6.343184747133628898e-02,-2.710921866817666073e-03
1.918794754613190889e+01,-8.199535183251840942e-02,-1.543998001141545090e-02
1.928794754762202501e+01,5.923239495750191180e-02,1.094174861778780677e-01
1.938794754911214113e+01,2.070576765201047609e-01,1.785712003837345851e-01
1.948794755060225725e+01,-1.493568023941061751e-01,-1.019213108106392790e-01
1.958794755209237337e+01,-2.541284961960001421e-01,-1.887350095767105218e-01
1.968794755358248949e+01,1.289158296088891709e-01,2.234761937983743563e-01
1.978794755507260561e+01,-4.291116621889579652e-01,5.256738117796369014e-01
1.988794755656272173e+01,-3.098332831443484370e-01,-9.538967143762008827e-02
1.998794755805283785e+01,3.117303580405849095e-01,4.016789048327337741e-02
2.008794755954295397e+01,-8.736265611316257340e-02,-7.681016498556435534e-01
2.018794756103307009e+01,2.444760233493697976e-01,5.386845908175834197e+00
2.028794756252318621e+01,2.080595167450652594e-01,1.311354060465365023e+01
2.038794756401330233e+01,-1.976463331808707036e+00,7.126838182756887186e+00
2.048794756550341845e+01,-1.027962150005278374e+01,2.828728860110436116e+01
2.058794756699353456e+01,-1.712150885539846712e+01,4.439547983263006614e+01
2.068794756848365068e+01,1.161002070929102237e+00,-5.747400348098824274e+00
2.078794756997376680e+01,9.558361631063972297e+00,-4.111529229565444155e+01
2.088794757146388292e+01,-1.385469293356863085e+00,-2.442545190633909158e+01
2.098794757295399904e+01,-1.492382821213655619e+00,-7.381096457768525632e+00
2.108794757444411516e+01,-3.250391901989500010e-01,-2.399285409855913986e+00
2.118794757593423128e+01,1.583085398292049806e-01,-4.961072115698418328e-01
2.128794757742434740e+01,-2.410149228501190233e-01,3.999597520897186786e-01
2.138794757891446352e+01,3.692545754257191337e+00,2.681723599179332562e-01
2.148794758040457964e+01,9.696995299091490494e+00,1.605414134491711386e-01
2.158794758189469576e+01,4.754623924732978679e+00,5.642992580852939088e-01
2.168794758338481188e+01,-8.808106861162620094e-01,1.228678720129166457e+00
2.178794758487492800e+01,1.495071914533309565e+00,2.640747556522663464e-01
2.188794758636504412e+01,-8.687852043446003591e+00,2.738325367004721400e+00
2.198794758785516024e+01,-2.359613042566488872e+01,2.051124720741812180e+00
2.208794758934527636e+01,2.068004848027679810e+00,-3.348525490418832629e+00
2.218794759083539248e+01,2.099387659992663302e+01,-2.164087791012340833e+00
2.228794759232550859e+01,8.152892439965887306e+00,4.025388478828256233e-01
2.238794759381562471e+01,3.912059353036319020e+00,-4.555833715827474206e-01
2.248794759530574083e+01,1.824217539222927620e+00,-6.270746724695503982e-01
2.258794759679585695e+01,7.808394241146354720e-01,4.013785627290179514e-01
2.268794759828597307e+01,3.119384013410947953e-01,3.193072986277371017e-01
2.278794759977608919e+01,3.515609225375970065e-02,9.168890527608403174e-01
2.288794760126620531e+01,-1.170833611339609087e-01,1.752577370233380005e+00
2.298794760275632143e+01,-1.702507387816381765e-02,-9.565410094413842601e-02
2.308794760424643755e+01,2.488694512661408786e-01,1.392939579210827616e-01
2.318794760573655367e+01,2.588173682351276317e-01,-1.340485780547706340e-01
2.328794760722666979e+01,-1.120577163985089081e-01,-1.611387821698629264e+00
2.338794760871678591e+01,-1.080724302173827311e+00,1.350363184637039859e+00
2.348794761020690203e+01,-3.973571459953435081e+00,2.560878986960055670e+00
2.358794761169701815e+01,-2.415373559534815140e+00,1.093311598645762217e+00
2.368794761318713427e+01,9.194823871118564806e-01,-8.890493425786219817e+00
2.378794761467725039e+01,-5.047603804724135612e-01,-1.224299319036111910e+01
2.388794761616736650e+01,-4.527110957754587051e-01,6.177079676490201621e+00
2.398794761765748262e+01,9.823080831921526368e+00,7.293748068447533761e+00
2.408794761914759874e+01,5.677261217352338463e+00,-4.461015068389595939e+00
2.418794762063771486e+01,-4.820379713853707671e+00,-2.968117566763247339e+00
2.428794762212783098e+01,-1.472679163022854620e+00,-1.337216742026406502e+00
2.438794762361794710e+01,-7.412022718063285831e-01,-1.664103015023196575e+00
2.448794762510806322e+01,-4.090292922859423697e-01,-1.720554920639560059e+00
2.458794762659817934e+01,-2.535142779249739964e-01,-1.688509509749894111e+00
2.468794762808829546e+01,-1.789422758678697045e-01,-1.671659687028674179e+00
2.478794762957841158e+01,-1.418082436775358335e-01,-1.192521820915782405e+00
2.488794763106852770e+01,-1.217323467126984887e-01,4.024051545660185525e-01
2.498794763255864382e+01,-1.098586311955816047e-01,1.230824712662864417e+00
2.508794763404875994e+01,-1.016602494889863872e-01,8.246022121463291166e-01
2.518794763553887606e+01,-9.544614603437065470e-02,5.854919182250950538e-01
2.528794763702899218e+01,-9.089302317177248847e-02,3.700147373001861917e-01
2.538794763851910830e+01,-8.776761312707084817e-02,1.689046345757057033e-01
2.548794764000922441e+01,-8.610169805483494643e-02,-1.075490889383652962e-02
2.558794764149934053e+01,-8.502907104115700609e-02,-1.657762892987728054e-01
2.568794764298945665e+01,-8.381434217841171597e-02,-2.920410075952508122e-01
2.578794764447957277e+01,-8.356698865667597231e-02,-3.868347310217938873e-01
2.588794764596968889e+01,-8.369054169467554649e-02,-4.514285938217049154e-01
2.598794764745980501e+01,-8.299759484125682207e-02,-4.862672835092071710e-01
2.608794764894992113e+01,-8.215297419221842534e-02,-4.942040463942987127e-01
2.618794765044003725e+01,-8.127890517757935251e-02,-4.782108268416498942e-01
2.628794765193015337e+01,-8.019025262744976235e-02,-4.429607683623257297e-01
2.638794765342026949e+01,-7.886176501299033137e-02,-3.986169107828380631e-01
2.648794765491038561e+01,-7.764075064091777167e-02,-3.382679384982429927e-01
2.658794765640050173e+01,-7.628172245403407048e-02,1.324722656582680291e-02
2.668794765789061785e+01,-7.493814387485993322e-02,2.498420319058090866e-01
2.678794765938073397e+01,-7.356045926330669060e-02,1.418034149712032455e-01
2.688794766087085009e+01,-7.230805794399450259e-02,8.472723219499909975e-02
2.698794766236096621e+01,-7.128631942648783193e-02,3.565597142642887990e-02
2.708794766385108232e+01,-7.034960433787927625e-02,-5.043184457135824021e-03
2.718794766534119844e+01,-6.931226759040143293e-02,-3.672009700352340394e-02
2.728794766683131456e+01,-6.820240526529101899e-02,-5.922592225217815365e-02
2.738794766832143068e+01,-6.731167392691328466e-02,-7.391305652127581893e-02
2.748794766981154680e+01,-6.626102132917079113e-02,-8.077228153360098417e-02
2.758794767130166292e+01,-6.549497002946010060e-02,-8.189042554277689567e-02
2.768794767279177904e+01,-6.454498214264058065e-02,-7.772508090138244286e-02
2.778794767428189516e+01,-6.335821606800373651e-02,-7.008547602542231081e-02
2.788794767577201128e+01,-6.260156155562222879e-02,-6.030074613531312411e-02
2.798794767726212740e+01,-6.181886154149527496e-02,-5.241464427706755969e-02
2.808794767875224352e+01,-6.088358230547975120e-02,-1.455722636138334983e-02
2.818794768024235964e+01,-5.976224872352816492e-02,6.337274659724234606e-04
2.828794768173247576e+01,-5.898233847615535347e-02,-7.999032704745091815e-03
2.838794768322259188e+01,-5.824109213666549961e-02,2.311307780352841231e-03
2.848794768471270800e+01,-5.729091281401341856e-02,3.659236382548353627e-04
2.858794768620282412e+01,-5.656036807767891861e-02,1.621014923290635835e-04
2.868794768769294024e+01,-5.573412711470251968e-02,6.930590237611966976e-05
2.878794768918305635e+01,-5.500302461665527304e-02,5.298432078154023943e-05
2.888794769067317247e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.898794769216328859e+01,0.000000000000000000e+00,0.000000000000000000e+00
